Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
"TC.DCUC, dcuC, dcuD; C4-dicarboxylate transporter, DcuC family"	K03326	9	0	5	3	4.18702523493794e-05	4.65225026104216e-06	14141	1571.22222222222	263
"TC.FEV.OM1, fhuE, fpvA, fptA; outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid"	K16088	9	0	3	4	4.49134714560991e-05	4.99038571734434e-06	12217.5	1357.5	346
"TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins"	K16089	9	0	3	4	0.000405463184883539	4.50514649870599e-05	12981	1442.33333333333	2
"TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein"	K16087	9	0	5	3	-2.7627188655237e-05	-3.06968762835966e-06	15600.5	1733.38888888889	743
"TC.GNTP; gluconate:H+ symporter, GntP family"	K03299	9	0	3	4	0.000331416754047964	3.68240837831071e-05	11953	1328.11111111111	61
"TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family"	K03292	9	0	4	5	0.000523370311162675	5.81522567958528e-05	10877	1208.55555555556	56
"TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family"	K03455	9	0	5	1	-8.23138139840909e-05	-9.14597933156566e-06	16301.5	1811.27777777778	795
"TC.LIVCS; branched-chain amino acid:cation transporter, LIVCS family"	K03311	9	0	0	2	2.64759276144475e-05	2.94176973493861e-06	12790.5	1421.16666666667	861
"TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family"	K03327	9	0	6	2	0.000269404142251003	2.99337935834448e-05	17783.5	1975.94444444444	13
"TC.NCS1; nucleobase:cation symporter-1, NCS1 family"	K03457	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
"TC.NCS2; nucleobase:cation symporter-2, NCS2 family"	K03458	9	0	2	3	5.44799026223175e-05	6.05332251359083e-06	13219.5	1468.83333333333	507
"TC.NSS; neurotransmitter:Na+ symporter, NSS family"	K03308	9	0	3	4	0.000301226260757296	3.34695845285885e-05	11457	1273	83
"TC.OOP; OmpA-OmpF porin, OOP family"	K03286	9	0	4	4	8.56935431114742e-05	9.5215047901638e-06	14071.5	1563.5	52
"TC.PIT; inorganic phosphate transporter, PiT family"	K03306	9	0	3	3	-1.73259228694011e-05	-1.92510254104456e-06	14236.5	1581.83333333333	801
"TC.POT; proton-dependent oligopeptide transporter, POT family"	K03305	9	0	3	0	-6.50486349727336e-05	-7.22762610808151e-06	15872	1763.55555555556	1413.5
"TC.SSS; solute:Na+ symporter, SSS family"	K03307	9	8	0	0	0	0	1636.5	1636.5	1636.5
"TC.SULP; sulfate permease, SulP family"	K03321	9	0	5	2	-0.00030103619127832	-3.34484656975912e-05	16461	1829	118
"TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family"	K07238	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
"tdk, TK; thymidine kinase [EC:2.7.1.21]"	K00857	9	0	4	3	-1.12420640434223e-06	-1.24911822704693e-07	14106	1567.33333333333	429
"tetA; MFS transporter, DHA1 family, tetracycline resistance protein"	K08151	9	0	2	5	0.000276857446796305	3.07619385329228e-05	10237.5	1137.5	134
"tetM, tetO; ribosomal protection tetracycline resistance protein"	K18220	9	0	4	5	-7.28873491261566e-05	-8.09859434735073e-06	14397.5	1599.72222222222	97
"tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein"	K18476	9	0	3	5	0.000130447572800204	1.44941747555783e-05	12509	1389.88888888889	58
"tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]"	K00773	9	0	3	5	-1.05719892477107e-05	-1.17466547196785e-06	12761.5	1417.94444444444	318
"THI4, THI1; cysteine-dependent adenosine diphosphate thiazole synthase [EC:2.4.2.60]"	K03146	9	0	4	5	0.000348330172475064	3.87033524972293e-05	12587.5	1398.61111111111	36
"thiB, tbpA; thiamine transport system substrate-binding protein"	K02064	9	5	0	0	0	0	6199	1549.75	1441
"thiN, TPK1, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]"	K00949	9	0	1	3	0.000111754830137183	1.24172033485759e-05	12076.5	1341.83333333333	295
"thpR; RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]"	K01975	9	0	4	5	5.17046116814964e-05	5.7449568534996e-06	12344	1371.55555555556	220
"thuF, sugA; trehalose/maltose transport system permease protein"	K10237	9	0	4	4	-5.34467033717783e-05	-5.93852259686426e-06	14288.5	1587.61111111111	513
"thuG, sugB; trehalose/maltose transport system permease protein"	K10238	9	0	6	3	0.000180901746445776	2.01001940495307e-05	15002.5	1666.94444444444	38
"thyA, TYMS; thymidylate synthase [EC:2.1.1.45]"	K00560	9	4	0	1	0.00017562582345191	3.51251646903821e-05	6243.5	1248.7	34
"thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]"	K03465	9	0	3	5	0.000260370816692373	2.8930090743597e-05	11550	1283.33333333333	162
"tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]"	K04075	9	0	3	4	0.000179744372185436	1.99715969094929e-05	11545	1282.77777777778	232
"tmk, DTYMK; dTMP kinase [EC:2.7.4.9]"	K00943	9	0	3	3	4.72231077986685e-05	5.24701197762983e-06	13468.5	1496.5	490
"torY; trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorY"	K07821	9	0	6	3	-0.00017909561338383	-1.98995125982033e-05	16299.5	1811.05555555556	140
"TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]"	K01803	9	0	3	4	5.61416579946306e-05	6.23796199940339e-06	13081	1453.44444444444	501
"tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]"	K11065	9	0	3	5	3.793414758932e-05	4.21490528770222e-06	11770.5	1307.83333333333	385.5
"TRAP1, HSP75; TNF receptor-associated protein 1"	K09488	9	1	0	3	3.70254266805992e-05	4.6281783350749e-06	10771	1346.375	951
"TREH, treA, treF; alpha,alpha-trehalase [EC:3.2.1.28]"	K01194	9	0	5	4	0.000206608947711792	2.29565497457546e-05	13571.5	1507.94444444444	16
"treR2, treR; GntR family transcriptional regulator, trehalose operon transcriptional repressor"	K03486	9	0	0	3	5.93652733428526e-05	6.59614148253917e-06	11948.5	1327.61111111111	744
"treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]"	K06044	9	0	7	2	-0.000435086621064024	-4.83429578960026e-05	19416	2157.33333333333	168
"treZ, glgZ; maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]"	K01236	9	0	4	5	-0.000114248932704727	-1.26943258560807e-05	13573	1508.11111111111	323
"trkA, ktrA; trk system potassium uptake protein"	K03499	9	0	5	4	-7.71887992104147e-06	-8.57653324560163e-07	15265	1696.11111111111	149
"trkH, trkG, ktrB; trk system potassium uptake protein"	K03498	9	0	2	6	0.000132324252908629	1.47026947676255e-05	10138	1126.44444444444	149
"TRM61, GCD14; tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]"	K07442	9	0	3	3	-2.21932624947101e-05	-2.46591805496779e-06	14031	1559	300
"trmB, METTL1; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]"	K03439	9	0	4	5	-6.08375267132293e-05	-6.75972519035881e-06	13061	1451.22222222222	648.5
"trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]"	K04094	9	3	0	0	0	0	9270	1545	1421.5
"trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]"	K03216	9	0	4	3	-3.57534670853491e-05	-3.97260745392768e-06	14182	1575.77777777778	341
"TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]"	K00555	9	8	0	0	0	0	1639	1639	1639
"troA, mntA, znuA; manganese/zinc/iron transport system substrate-binding protein"	K11707	9	0	2	5	7.84492290164399e-05	8.71658100182666e-06	11245.5	1249.5	399
"troB, mntB, znuC; manganese/zinc/iron transport system ATP- binding protein"	K11710	9	0	2	2	2.43110062615751e-05	2.70122291795279e-06	13082	1453.55555555556	440
"troC, mntC, znuB; manganese/zinc/iron transport system permease protein"	K11708	9	0	6	2	-0.000189635917642842	-2.10706575158713e-05	17872	1985.77777777778	331
"troD, mntD, znuB; manganese/zinc/iron transport system permease protein"	K11709	9	0	1	5	0.000100862437911913	1.12069375457681e-05	10844.5	1204.94444444444	379
"troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator"	K03709	9	0	4	4	-3.46099265822502e-05	-3.8455473980278e-06	13496.5	1499.61111111111	417
"TROVE2, SSA2; 60 kDa SS-A/Ro ribonucleoprotein"	K11089	9	0	2	5	0.000214491419113287	2.38323799014763e-05	9963	1107	130
"trpR; TrpR family transcriptional regulator, trp operon repressor"	K03720	9	0	2	6	0.000150241711936898	1.66935235485442e-05	10775	1197.22222222222	159
"truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]"	K06173	9	0	4	4	4.22342697828505e-05	4.69269664253894e-06	13032	1448	440
"truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]"	K03177	9	0	4	4	-3.21575808671537e-06	-3.57306454079486e-07	13621	1513.44444444444	537.5
"truD, PUS7; tRNA pseudouridine13 synthase [EC:5.4.99.27]"	K06176	9	0	0	6	0.000149643219099741	1.66270243444156e-05	9147	1016.33333333333	240
"trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]"	K00384	9	0	1	7	0.000140069566070845	1.55632851189828e-05	9540	1060	386
"tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]"	K07566	9	0	3	3	0.000145072687976098	1.61191875528998e-05	12654	1406	127
"tsf, TSFM; elongation factor Ts"	K02357	9	8	0	0	0	0	1681	1681	1681
"TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]"	K01011	9	0	4	5	0.000193696760330536	2.15218622589485e-05	12130.5	1347.83333333333	53
"TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]"	K02377	9	0	4	4	4.22717560180455e-05	4.69686177978283e-06	13162.5	1462.5	531
"tuf, TUFM; elongation factor Tu"	K02358	9	0	5	4	9.79331512277323e-05	1.08814612475258e-05	13863	1540.33333333333	331
"tupB, vupB; tungstate transport system permease protein"	K05773	9	0	4	5	0.000332366327231811	3.69295919146457e-05	11120	1235.55555555556	84
"tusA, sirA; tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]"	K04085	9	0	5	4	-0.000342694894404713	-3.80772104894125e-05	16190.5	1798.94444444444	606
"tusB, dsrH; tRNA 2-thiouridine synthesizing protein B"	K07237	9	0	7	2	-3.17352571778971e-05	-3.52613968643301e-06	17490	1943.33333333333	55
"tusC, dsrF; tRNA 2-thiouridine synthesizing protein C"	K07236	9	0	3	4	1.82369809721237e-05	2.02633121912486e-06	12551	1394.55555555556	419
"tusD, dsrE; tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-]"	K07235	9	0	4	5	-2.73583523703899e-06	-3.03981693004333e-07	12875.5	1430.61111111111	343
"tusE, dsrC; tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]"	K11179	9	0	2	6	0.000483768144661744	5.37520160735271e-05	9970.5	1107.83333333333	10
"typA, bipA; GTP-binding protein"	K06207	9	0	3	3	2.72181352844974e-06	3.02423725383304e-07	13820.5	1535.61111111111	801
"tyrR; transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport"	K03721	9	0	3	5	0.000150207065229107	1.66896739143452e-05	12031	1336.77777777778	144
"ubiB, aarF; ubiquinone biosynthesis protein"	K03688	9	0	4	4	0.000186304346645224	2.07004829605804e-05	12887	1431.88888888889	187
"ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]"	K03183	9	0	5	4	-0.000121724899957651	-1.35249888841835e-05	14985	1665	172
"ubiX, bsdB, PAD1; flavin prenyltransferase [EC:2.5.1.129]"	K03186	9	0	3	3	7.32865466501874e-05	8.1429496277986e-06	12923	1435.88888888889	439
"udk, UCK; uridine kinase [EC:2.7.1.48]"	K00876	9	0	1	5	0.000151967291967292	1.68852546630324e-05	9742	1082.44444444444	406.5
"udp, UPP; uridine phosphorylase [EC:2.4.2.3]"	K00757	9	0	7	1	-0.000465189662138032	-5.16877402375591e-05	20398	2266.44444444444	1044.5
"UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]"	K00012	9	0	6	1	-0.000380781255318965	-4.23090283687739e-05	19584	2176	1211
"UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"	K00963	9	0	5	1	-0.000104343989343989	-1.15937765937766e-05	16770	1863.33333333333	605
"ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]"	K03429	9	0	2	6	0.000428953954959254	4.76615505510283e-05	8949.5	994.388888888889	55
"uhpC; MFS transporter, OPA family, sugar phosphate sensor protein UhpC"	K07783	9	0	3	3	8.06650568105512e-06	8.96278409006125e-07	13584	1509.33333333333	509
"ulaD, sgaH, sgbH; 3-dehydro-L-gulonate-6-phosphate decarboxylase [EC:4.1.1.85]"	K03078	9	0	5	3	-9.18282217177844e-05	-1.02031357464205e-05	16250.5	1805.61111111111	26
"ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]"	K03079	9	0	4	4	3.84502209483646e-06	4.27224677204052e-07	13451	1494.55555555556	337
"UMF1; MFS transporter, UMF1 family"	K06902	9	0	2	5	0.000170798334887454	1.89775927652726e-05	11066	1229.55555555556	157
"UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]"	K03648	9	0	6	2	-0.000118469679443364	-1.31632977159293e-05	16924.5	1880.5	584
"upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]"	K00761	9	1	1	1	-3.53087256407939e-05	-4.41359070509924e-06	12554.5	1569.3125	743
"UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]"	K00411	9	0	3	4	-3.03432638074139e-05	-3.37147375637932e-06	13214.5	1468.27777777778	328
"URA4, pyrC; dihydroorotase [EC:3.5.2.3]"	K01465	9	0	1	3	-2.85875316310099e-05	-3.17639240344554e-06	13230.5	1470.05555555556	756.5
"uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]"	K07127	9	0	2	6	-3.11847830776877e-06	-3.46497589752086e-07	11352	1261.33333333333	582
"ureD, ureH; urease accessory protein"	K03190	9	0	5	2	-5.81313272783861e-05	-6.45903636426513e-06	15493	1721.44444444444	508
"uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]"	K03657	9	3	0	0	0	0	9410	1568.33333333333	1413.5
"UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]"	K08678	9	0	1	7	0.000415598914572209	4.61776571746899e-05	7595.5	843.944444444444	64
"VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]"	K01873	9	0	3	4	-9.96380216854722e-05	-1.10708912983858e-05	14748.5	1638.72222222222	485
"vasD, lip; type VI secretion system protein VasD"	K11906	9	0	4	4	1.18916526585193e-05	1.32129473983548e-06	12965.5	1440.61111111111	289
"vcaM; ATP-binding cassette, subfamily B, multidrug efflux pump"	K18893	9	6	0	0	0	0	4758	1586	1530
"vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]"	K07652	9	0	2	1	-3.00675964747155e-05	-3.34084405274617e-06	14889	1654.33333333333	906.5
"vicR; two-component system, OmpR family, response regulator VicR"	K07668	9	0	2	3	0.000109802370071369	1.22002633412632e-05	12354	1372.66666666667	95
"virB10, lvhB10; type IV secretion system protein VirB10"	K03195	9	0	2	6	0.000236806643128144	2.63118492364605e-05	9201.5	1022.38888888889	106
"virB11, lvhB11; type IV secretion system protein VirB11"	K03196	9	0	2	3	5.65675281148712e-05	6.28528090165236e-06	12884.5	1431.61111111111	435
"virB2, lvhB2; type IV secretion system protein VirB2"	K03197	9	0	3	6	0.000161206216971079	1.79118018856754e-05	11101.5	1233.5	91
"virB4, lvhB4; type IV secretion system protein VirB4"	K03199	9	0	5	4	-0.000137486589765149	-1.52762877516833e-05	14969.5	1663.27777777778	376
"virB5, lvhB5; type IV secretion system protein VirB5"	K03200	9	0	2	6	0.000222040085376564	2.4671120597396e-05	9679	1075.44444444444	162
"virB9, lvhB9; type IV secretion system protein VirB9"	K03204	9	0	3	2	6.54688694881927e-05	7.27431883202141e-06	14423	1602.55555555556	235
"virD4, lvhD4; type IV secretion system protein VirD4"	K03205	9	0	2	5	0.000112244388689802	1.24715987433113e-05	10864.5	1207.16666666667	233
"vorD; 2-oxoisovalerate ferredoxin oxidoreductase, delta subunit [EC:1.2.7.7]"	K00188	9	4	0	0	0	0	7668	1533.6	1421.5
"vsr; DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]"	K07458	9	0	6	2	4.51388836484297e-06	5.01543151649218e-07	16335	1815	130
"waaC, rfaC; heptosyltransferase I [EC:2.4.-.-]"	K02841	9	0	6	3	-0.000220784704664503	-2.45316338516114e-05	17427.5	1936.38888888889	399.5
"waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]"	K12984	9	0	4	3	-5.97614165059458e-05	-6.64015738954953e-06	14486.5	1609.61111111111	44
"waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]"	K02843	9	0	2	6	0.00103659144026332	0.000115176826695925	7152.5	794.722222222222	9
"waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]"	K02844	9	0	0	8	0.00112387866958497	0.000124875407731663	4960	551.111111111111	16
"waaL, rfaL; O-antigen ligase [EC:2.4.1.-]"	K02847	9	0	3	4	1.65870402386886e-05	1.84300447096541e-06	13371	1485.66666666667	353
"waaQ, rfaQ; heptosyltransferase III [EC:2.4.-.-]"	K02849	9	0	0	7	0.000323730186944938	3.59700207716598e-05	7233.5	803.722222222222	89
"waaY, rfaY; heptose II phosphotransferase [EC:2.7.1.-]"	K02850	9	0	5	2	-0.000241649082012258	-2.6849898001362e-05	17176	1908.44444444444	300
"WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]"	K01867	9	0	4	3	0.000128097034184331	1.4233003798259e-05	13605	1511.66666666667	143
"wbjC; UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]"	K19068	9	0	4	5	0.000401822000212883	4.46468889125425e-05	12810	1423.33333333333	24
"wbpI, wlbD; UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]"	K13019	9	0	2	4	0.000516379483880442	5.7375498208938e-05	10281	1142.33333333333	15
"wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]"	K02851	9	0	1	5	0.0001408840952649	1.56537883627667e-05	10729	1192.11111111111	401
"whiB1_2_3_4; WhiB family transcriptional regulator, redox-sensing transcriptional regulator"	K18955	9	0	3	5	0.000310605486358248	3.4511720706472e-05	10067	1118.55555555556	33
"xapB; MFS transporter, NHS family, xanthosine permease"	K11537	9	0	3	5	0.000144744723708508	1.60827470787232e-05	10961	1217.88888888889	274
"xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]"	K01621	9	0	3	5	0.000127808402719016	1.42009336354463e-05	12183.5	1353.72222222222	252
"xylB, XYLB; xylulokinase [EC:2.7.1.17]"	K00854	9	0	1	6	0.000190097603619091	2.11219559576768e-05	9085	1009.44444444444	409
"xylE; MFS transporter, SP family, xylose:H+ symportor"	K08138	9	0	3	5	0.000586124570285925	6.51249522539917e-05	10484.5	1164.94444444444	23
"xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]"	K01198	9	0	3	6	4.34612249289564e-05	4.82902499210627e-06	12188	1354.22222222222	493
"YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]"	K01866	9	5	0	0	0	0	6360	1590	1530
"ybaK, ebsC; Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]"	K03976	9	0	1	2	6.24240640199893e-05	6.93600711333215e-06	12728	1414.22222222222	404
"ybdG, mscM; miniconductance mechanosensitive channel"	K16053	9	0	6	3	-1.28736842415502e-05	-1.43040936017225e-06	16543	1838.11111111111	64
"ybeY, yqfG; probable rRNA maturation factor"	K07042	9	0	3	2	-8.154167242421e-05	-9.06018582491222e-06	15110	1678.88888888889	759
"ydhP; MFS transporter, DHA1 family, inner membrane transport protein"	K19577	9	0	5	4	0.000202484485147121	2.24982761274579e-05	13585.5	1509.5	48
"ydjE; MFS transporter, putative metabolite:H+ symporter"	K08369	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
"yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]"	K07718	9	0	1	3	7.04061704061704e-05	7.82290782290782e-06	12138.5	1348.72222222222	597
"yesN; two-component system, response regulator YesN"	K07720	9	0	1	1	1.4343685300207e-05	1.59374281113411e-06	13811.5	1534.61111111111	762.5
"yfbT, yniC; sugar-phosphatase [EC:3.1.3.23]"	K19270	9	0	6	3	-0.000124244474061971	-1.38049415624412e-05	16692	1854.66666666667	38
"yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]"	K15460	9	0	5	4	0.000188853749007846	2.09837498897607e-05	12099	1344.33333333333	98
"yfiF, trmG; RNA methyltransferase, TrmH family [EC:2.1.1.-]"	K03214	9	0	6	3	-0.000331823888760693	-3.68693209734104e-05	17584	1953.77777777778	141
"yggS, PROSC; PLP dependent protein"	K06997	9	0	2	2	-1.04428904428905e-05	-1.16032116032117e-06	14322.5	1591.38888888889	947
"yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]"	K11209	9	0	2	3	0.000141000655632912	1.5666739514768e-05	13091.5	1454.61111111111	42
"yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase"	K03217	9	0	4	5	6.00672779517632e-05	6.67414199464036e-06	12610.5	1401.16666666667	569.5
"ylnA, cysP; sulfate permease"	K16331	9	0	4	5	2.89977096870474e-05	3.22196774300527e-06	12781	1420.11111111111	276
"ynaI, mscMJ; MscS family membrane protein"	K16052	9	0	2	7	0.00024927077106838	2.76967523409311e-05	9660.5	1073.38888888889	59
"ytfE, scdA; regulator of cell morphogenesis and NO signaling"	K07322	9	8	0	0	0	0	1636.5	1636.5	1636.5
"zraR, hydG; two-component system, NtrC family, response regulator HydG"	K07713	9	0	7	1	-0.000363361384261888	-4.03734871402098e-05	20484	2276	904
2PGK; 2-phosphoglycerate kinase [EC:2.7.2.-]	K05715	9	0	4	0	-0.000146124528186821	-1.62360586874246e-05	17163.5	1907.05555555556	1421.5
aac3-I; aminoglycoside 3-N-acetyltransferase I [EC:2.3.1.60]	K03395	9	0	4	5	0.00050533249640273	5.61480551558588e-05	11337.5	1259.72222222222	47
aacA; aminoglycoside 6'-N-acetyltransferase [EC:2.3.1.82]	K00663	9	0	4	2	-3.4455540631586e-05	-3.82839340350955e-06	14852	1650.22222222222	602.5
aacC; aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]	K00662	9	0	0	7	0.000263868879454954	2.93187643838838e-05	7619.5	846.611111111111	178
aadK; aminoglycoside 6-adenylyltransferase [EC:2.7.7.-]	K05593	9	1	0	0	0	0	12490	1561.25	1413.5
aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	K00684	9	0	3	5	0.000274259153071928	3.04732392302142e-05	10999	1222.11111111111	131
ABC-2.A; ABC-2 type transport system ATP-binding protein	K01990	9	0	4	4	1.01533858954615e-05	1.12815398838462e-06	13621	1513.44444444444	565
